time,gFx,gFy,gFz,TgF
1.386381307,-0.9492,-0.0675,0.3874,1.027
1.387583538,-0.9548,-0.0658,0.3999,1.037
1.395796153,-0.9590,-0.0634,0.4138,1.046
1.397619615,-0.9563,-0.0558,0.4304,1.050
1.407612,-0.9548,-0.0511,0.4436,1.054
1.408869692,-0.9546,-0.0411,0.4565,1.059
1.415734692,-0.9527,-0.0331,0.4670,1.061
1.416845153,-0.9492,-0.0236,0.4646,1.057
1.427844846,-0.9467,-0.0106,0.4600,1.053
1.429235769,-0.9453,0.0001,0.4541,1.049
1.436403538,-0.9290,0.0110,0.4409,1.028
1.43764223,-0.9180,0.0191,0.4309,1.014
1.446335077,-0.8933,0.0264,0.4241,0.989
1.448163384,-0.8705,0.0301,0.4218,0.968
1.458944846,-0.8517,0.0331,0.4148,0.948
1.460499,-0.8383,0.0408,0.4099,0.934
1.467356461,-0.8302,0.0474,0.4041,0.925
1.468438153,-0.8090,0.0462,0.3999,0.904
1.477436538,-0.7939,0.0572,0.3877,0.885
1.479518923,-0.7792,0.0548,0.3691,0.864
1.487816615,-0.7662,0.0518,0.3510,0.844
1.48943823,-0.7533,0.0494,0.3342,0.826
1.497672077,-0.7506,0.0433,0.3114,0.814
1.499474538,-0.7457,0.0399,0.2858,0.800
1.509131923,-0.7359,0.0340,0.2704,0.785
1.51076623,-0.7313,0.0294,0.2721,0.781
1.518165077,-0.7271,0.0238,0.2669,0.775
1.519473615,-0.7149,0.0233,0.2601,0.761
1.528739923,-0.7051,0.0210,0.2480,0.748
1.529927538,-0.6991,0.0222,0.2371,0.739
1.545795615,-0.6947,0.0198,0.2464,0.737
1.54752423,-0.6926,0.0255,0.2655,0.742
1.548478461,-0.6954,0.0222,0.2765,0.749
1.549190077,-0.6839,0.0247,0.2782,0.739
1.562111692,-0.6704,0.0191,0.2721,0.724
1.564018538,-0.6543,0.0096,0.2533,0.702
1.568955154,-0.6414,0.0045,0.2328,0.682
1.570105461,-0.6277,0.0040,0.2124,0.663
1.57895823,-0.6174,-0.0028,0.1986,0.649
1.580451538,-0.6067,-0.0071,0.1839,0.634
1.593228923,-0.6006,-0.0084,0.1830,0.628
1.594899846,-0.6040,-0.0126,0.1895,0.633
1.599364384,-0.6162,-0.0075,0.2054,0.650
1.600525,-0.6392,-0.0106,0.2128,0.674
1.610302384,-0.6644,-0.0064,0.2140,0.698
1.612273384,-0.6917,-0.0033,0.2137,0.724
1.620333923,-0.7266,0.0012,0.2222,0.760
1.621510154,-0.7526,0.0040,0.2462,0.792
1.630127615,-0.7738,0.0008,0.2606,0.816
1.631874846,-0.7953,0.0001,0.2694,0.840
1.646602769,-0.8151,-0.0031,0.2755,0.860
1.648543769,-0.8468,-0.0064,0.2878,0.894
1.650248077,-0.8740,-0.0031,0.2934,0.922
1.651607307,-0.8818,-0.0028,0.3034,0.933
1.664872615,-0.8796,-0.0035,0.3129,0.934
1.667116,-0.8766,-0.0047,0.3239,0.935
1.671543769,-0.8677,-0.0150,0.3263,0.927
1.673317307,-0.8612,-0.0145,0.3314,0.923
1.681117384,-0.8493,-0.0218,0.3407,0.915
1.683123769,-0.8459,-0.0264,0.3473,0.915
1.693421,-0.8463,-0.0331,0.3417,0.913
1.695387615,-0.8461,-0.0390,0.3354,0.911
1.701569307,-0.8547,-0.0465,0.3212,0.914
1.702710154,-0.8666,-0.0516,0.3127,0.923
1.712029846,-0.8913,-0.0511,0.2939,0.940
1.71327023,-0.9341,-0.0483,0.2804,0.976
1.729208307,-0.9881,-0.0402,0.2540,1.021
1.731278307,-1.0538,-0.0218,0.2147,1.076
1.732653077,-1.1188,0.0061,0.1924,1.135
1.733603538,-1.1813,0.0424,0.1961,1.198
1.748211538,-1.2263,0.0660,0.2198,1.248
1.750052461,-1.2574,0.0965,0.2480,1.285
1.752645384,-1.2710,0.1188,0.2775,1.306
1.753832077,-1.2835,0.1347,0.2995,1.325
1.76282823,-1.2854,0.1454,0.3060,1.329
1.764697461,-1.2849,0.1626,0.3063,1.331
1.776613,-1.2766,0.1747,0.2970,1.322
1.778304615,-1.2683,0.1875,0.2834,1.313
1.783632461,-1.2654,0.1945,0.2596,1.306
1.784768538,-1.2654,0.2074,0.2273,1.302
1.794271923,-1.2693,0.2183,0.1961,1.303
1.796160307,-1.2888,0.2178,0.1749,1.319
1.803825384,-1.3235,0.2368,0.1616,1.354
1.805074769,-1.3699,0.2607,0.1826,1.406
1.813600307,-1.4736,0.2744,0.1539,1.507
1.815269077,-1.6159,0.2871,0.1040,1.645
1.829326615,-1.7662,0.3086,0.0957,1.796
1.831555077,-1.8996,0.3243,0.1483,1.933
1.834383077,-1.9973,0.3308,0.2261,2.037
1.83611,-2.0418,0.3299,0.3039,2.091
1.847595923,-1.9812,0.3182,0.4343,2.053
1.849952538,-1.9434,0.3623,0.4524,2.028
1.854992154,-1.9429,0.3653,0.5079,2.041
1.856609615,-1.9768,0.3509,0.5150,2.073
1.865029,-1.9809,0.3492,0.5226,2.078
1.867338538,-1.9367,0.3555,0.5228,2.037
1.87646823,-1.8574,0.3529,0.5291,1.963
1.878840154,-1.7196,0.3147,0.5274,1.826
1.885226692,-1.5185,0.2363,0.5269,1.625
1.88643123,-1.3257,0.1591,0.4947,1.424
1.895859307,-1.1764,0.1068,0.4365,1.259
1.897371538,-1.0648,0.0541,0.3684,1.128
1.909295154,-0.9879,-0.0023,0.3102,1.035
1.910879538,-0.9316,-0.0380,0.2765,0.973
1.916243461,-0.8838,-0.0632,0.2701,0.926
1.91740623,-0.8556,-0.0825,0.2870,0.906
1.925687769,-0.8344,-0.0983,0.3217,0.900
1.927135692,-0.8053,-0.1091,0.3613,0.889
1.936146154,-0.7806,-0.1179,0.3936,0.882
1.937259923,-0.7682,-0.1177,0.4287,0.888
1.946289307,-0.7631,-0.1286,0.4532,0.897
1.947885154,-0.7564,-0.1330,0.4632,0.897
1.964833692,-0.7435,-0.1418,0.4609,0.886
1.96615123,-0.7326,-0.1589,0.4488,0.874
1.967026,-0.7147,-0.1729,0.4476,0.861
1.96762223,-0.7128,-0.1650,0.4358,0.852
1.97723423,-0.7081,-0.1562,0.4134,0.835
1.978731077,-0.7024,-0.1452,0.3871,0.815
1.987220461,-0.7086,-0.1269,0.3682,0.809
1.988529846,-0.7112,-0.1088,0.3449,0.798
1.997734615,-0.7047,-0.0923,0.3322,0.785
1.99958623,-0.6883,-0.0721,0.3083,0.758
2.010719538,-0.6763,-0.0450,0.2799,0.733
2.012285384,-0.6675,-0.0150,0.2623,0.717
2.017838,-0.6626,0.0126,0.2550,0.710
2.019147,-0.6590,0.0336,0.2499,0.706
2.028255461,-0.6612,0.0562,0.2413,0.706
2.029273,-0.6721,0.0870,0.2303,0.716
2.04520623,-0.6821,0.1156,0.2320,0.730
2.047089846,-0.6888,0.1305,0.2296,0.738
2.048381461,-0.6932,0.1498,0.2245,0.744
2.049399538,-0.6893,0.1696,0.2193,0.743
2.060838384,-0.6821,0.1838,0.2081,0.736
2.062840538,-0.6773,0.1999,0.2000,0.734
2.068719384,-0.6660,0.2021,0.1905,0.722
2.069863692,-0.6580,0.2099,0.1854,0.715
2.078845692,-0.6560,0.2251,0.1812,0.717
2.080421461,-0.6609,0.2319,0.1678,0.720
2.092901615,-0.6580,0.2381,0.1656,0.719
2.094660461,-0.6821,0.2600,0.1991,0.757
2.099358615,-0.6783,0.2502,0.1641,0.741
2.100435384,-0.6809,0.2426,0.1182,0.732
2.110398154,-0.7047,0.2486,0.0908,0.753
2.112027307,-0.7308,0.2573,0.0901,0.780
2.119878692,-0.7528,0.2598,0.1223,0.806
2.121025692,-0.7694,0.2558,0.1660,0.828
2.130386,-0.7790,0.2642,0.2030,0.847
2.131905769,-0.7995,0.2651,0.2210,0.871
2.145753615,-0.8290,0.2632,0.2250,0.898
2.147788846,-0.8647,0.2668,0.2284,0.933
2.150149307,-0.9055,0.2656,0.2313,0.972
2.151743077,-0.9341,0.2691,0.2445,1.002
2.162136692,-0.9539,0.2558,0.2601,1.021
2.163717307,-0.9619,0.2453,0.2794,1.031
2.170813384,-0.9675,0.2304,0.2963,1.038
2.172125154,-0.9819,0.2263,0.3090,1.054
2.181207307,-0.9800,0.2114,0.3214,1.053
2.183236154,-0.9770,0.1976,0.3312,1.050
2.192557538,-0.9572,0.1718,0.3375,1.029
2.194313307,-0.9427,0.1505,0.3428,1.014
2.201200769,-0.9180,0.1315,0.3437,0.989
2.202420692,-0.8615,0.1142,0.3428,0.934
2.211477615,-0.7990,0.0921,0.3330,0.870
2.212827538,-0.7474,0.0692,0.3165,0.815
2.221913307,-0.7096,0.0582,0.3009,0.773
2.223366692,-0.6758,0.0529,0.2902,0.737
2.232243846,-0.6497,0.0460,0.2697,0.705
2.234164461,-0.6194,0.0452,0.2408,0.666
2.246775154,-0.5950,0.0377,0.2377,0.642
2.248195,-0.6353,0.0274,0.2377,0.679
2.252616923,-0.5696,0.0282,0.1893,0.601
2.253772769,-0.5314,0.0340,0.1632,0.557
2.262800307,-0.4918,0.0269,0.1411,0.512
2.264325077,-0.4767,0.0291,0.1392,0.497
2.276867077,-0.4729,0.0340,0.1404,0.494
2.278440846,-0.4967,0.0580,0.1416,0.520
2.282885846,-0.4878,0.0721,0.1282,0.509
2.283974461,-0.4924,0.0795,0.1262,0.514
2.293744615,-0.4760,0.0823,0.1446,0.504
2.295581692,-0.4880,0.0883,0.1609,0.521
2.303412461,-0.5002,0.1012,0.1830,0.542
2.30456,-0.5085,0.1037,0.1810,0.550
2.313418,-0.5175,0.0990,0.1758,0.555
2.314894384,-0.5566,0.0904,0.1627,0.587
2.328915846,-0.5971,0.0904,0.1646,0.626
2.330901923,-0.6534,0.1012,0.1814,0.686
2.333685461,-0.7215,0.1102,0.2196,0.762
2.335239615,-0.7841,0.1095,0.2625,0.834
2.344604538,-0.8342,0.1053,0.2916,0.890
2.345966307,-0.8955,0.0965,0.3112,0.953
2.354676846,-0.9560,0.0909,0.3354,1.017
2.356130692,-1.0115,0.0897,0.3742,1.082
2.364295077,-1.0855,0.0753,0.4234,1.168
2.365864615,-1.1852,0.0580,0.4791,1.280
2.376339769,-1.2981,0.0328,0.5194,1.399
2.377904692,-1.4303,0.0117,0.5516,1.533
2.384895307,-1.5630,-0.0055,0.5601,1.660
2.386844923,-1.6809,-0.0013,0.4900,1.751
2.395893692,-1.8075,0.0333,0.3522,1.842
2.398021384,-1.9374,0.0804,0.2342,1.953
2.405421077,-2.0457,0.1065,0.1683,2.055
2.407553307,-2.0970,0.1191,0.2084,2.111
2.415750538,-2.0970,0.1376,0.2846,2.121
2.417064307,-2.0692,0.1650,0.3547,2.106
2.43075,-2.0257,0.1818,0.3879,2.071
2.433221769,-1.9369,0.1676,0.3789,1.981
2.436149692,-1.8378,0.1371,0.3442,1.875
2.438314461,-1.7382,0.1065,0.2960,1.766
2.448383077,-1.6700,0.0692,0.2318,1.687
2.450133154,-1.6465,0.0294,0.1753,1.656
2.460432769,-1.6357,0.0157,0.1233,1.640
2.462738615,-1.6284,-0.0001,0.0754,1.630
2.466437923,-1.6138,-0.0367,0.0326,1.615
2.468197384,-1.6145,-0.0712,-0.0270,1.616
2.477375384,-1.6343,-0.0937,-0.0894,1.639
2.479993384,-1.6683,-0.1245,-0.1248,1.678
2.486738923,-1.6942,-0.1443,-0.1425,1.706
2.488424692,-1.7208,-0.1428,-0.1283,1.731
2.496981461,-1.7237,-0.1261,-0.0901,1.731
2.498984384,-1.6981,-0.0986,-0.0396,1.701
2.508785923,-1.6035,-0.0572,0.0241,1.605
2.510958154,-1.5139,-0.0331,0.0720,1.516
2.517866846,-1.4279,-0.0248,0.0938,1.431
2.519789077,-1.3572,-0.0099,0.1074,1.362
2.527999615,-1.2905,0.0138,0.1189,1.296
2.529373923,-1.2267,0.0333,0.1297,1.234
2.538397769,-1.1508,0.0448,0.1673,1.164
2.540145384,-1.0795,0.0504,0.2066,1.100
2.552485154,-1.0081,0.0706,0.2504,1.041
2.554906461,-0.9299,0.0888,0.2867,0.977
2.569109307,-0.8540,0.1203,0.3158,0.918
2.571294538,-0.7785,0.1464,0.3342,0.860
2.573902154,-0.7093,0.1774,0.3437,0.808
2.575407846,-0.6604,0.2009,0.3405,0.770
2.579204154,-0.6189,0.2209,0.3305,0.736
2.581319615,-0.5977,0.2383,0.3134,0.716
2.593099769,-0.5817,0.2334,0.2799,0.686
2.59498,-0.5696,0.2297,0.2480,0.662
2.599125692,-0.5703,0.2255,0.2254,0.653
2.600386538,-0.5820,0.2162,0.2130,0.656
2.622635154,-0.5966,0.2148,0.2273,0.674
2.624471077,-0.6064,0.2146,0.2494,0.690
2.625376,-0.6173,0.2050,0.2804,0.708
2.626113384,-0.6585,0.2036,0.3232,0.761
2.629606154,-0.6038,0.1720,0.3246,0.707
2.631032923,-0.6113,0.1554,0.3307,0.712
2.641342154,-0.6225,0.1433,0.3234,0.716
2.643479692,-0.6421,0.1230,0.3244,0.730
2.650413538,-0.6551,0.1009,0.3181,0.735
2.65160723,-0.6756,0.0767,0.3097,0.747
2.66246923,-0.7091,0.0578,0.2874,0.767
2.664331154,-0.7420,0.0399,0.2540,0.785
2.671074461,-0.7814,0.0135,0.2040,0.808
2.672538,-0.8065,-0.0180,0.1707,0.825
2.680787846,-0.8251,-0.0426,0.1483,0.839
2.682738923,-0.8540,-0.0614,0.1318,0.866
2.691312077,-0.8838,-0.0821,0.1297,0.897
2.69270523,-0.9050,-0.1081,0.1378,0.922
2.701444538,-0.9204,-0.1310,0.1404,0.940
2.702827307,-0.9387,-0.1431,0.1544,0.962
2.711720769,-0.9516,-0.1638,0.1627,0.979
