time,gFx,gFy,gFz,TgF
0.917466846,-0.6629,0.1012,0.2862,0.729
0.929832231,-0.6741,0.1105,0.2892,0.742
0.931581461,-0.6856,0.1263,0.2916,0.756
0.936467615,-0.6907,0.1266,0.3014,0.764
0.938177769,-0.6817,0.1239,0.3105,0.759
0.946741923,-0.6714,0.1161,0.3234,0.754
0.948394692,-0.6576,0.1058,0.3219,0.740
0.959273231,-0.6626,0.0997,0.3149,0.740
0.961261154,-0.6712,0.0997,0.3051,0.744
0.967246538,-0.6863,0.0941,0.2846,0.749
0.968334923,-0.7005,0.0904,0.2746,0.758
0.977458307,-0.7156,0.0995,0.2665,0.770
0.979139846,-0.7347,0.1073,0.2699,0.790
0.987606307,-0.7474,0.1163,0.2623,0.801
0.989299846,-0.7629,0.1198,0.2653,0.817
0.997695461,-0.7660,0.1237,0.2638,0.820
0.998873692,-0.7611,0.1200,0.2641,0.815
1.011787231,-0.7389,0.1137,0.2638,0.793
1.013780692,-0.6998,0.1088,0.2748,0.760
1.018487,-0.6693,0.1039,0.2834,0.734
1.020142077,-0.6424,0.1132,0.2916,0.714
1.032496538,-0.6201,0.1100,0.2980,0.697
1.034653769,-0.6055,0.1076,0.3097,0.689
1.042727461,-0.5938,0.1024,0.3298,0.687
1.044838692,-0.5928,0.0997,0.3456,0.693
1.049048923,-0.5989,0.0932,0.3540,0.702
1.050070615,-0.6164,0.0926,0.3598,0.720
1.059184,-0.6329,0.0916,0.3603,0.734
1.061005,-0.6502,0.0951,0.3689,0.754
1.069460077,-0.6519,0.1063,0.3664,0.755
1.070750923,-0.6514,0.1156,0.3742,0.760
1.079434077,-0.6495,0.1127,0.3764,0.759
1.081929846,-0.6429,0.1210,0.3843,0.759
1.092229384,-0.6511,0.1263,0.3945,0.772
1.093477461,-0.6580,0.1170,0.4048,0.781
1.099673692,-0.6675,0.1195,0.4073,0.791
1.101092384,-0.6786,0.1191,0.4050,0.799
1.112217077,-0.7000,0.1239,0.3999,0.816
1.114033231,-0.7294,0.1366,0.4013,0.844
1.120210538,-0.7704,0.1474,0.4055,0.883
1.122393615,-0.7911,0.1496,0.3975,0.898
1.135337923,-0.8004,0.1449,0.4041,0.908
1.137822461,-0.7927,0.1417,0.4172,0.907
1.145920308,-0.7867,0.1501,0.4439,0.916
1.149200692,-0.7904,0.1640,0.4673,0.933
1.150463846,-0.7829,0.1747,0.4942,0.942
1.151156231,-0.7780,0.1750,0.5299,0.957
1.161097692,-0.7584,0.1752,0.5660,0.962
1.162909154,-0.7533,0.1782,0.5951,0.976
1.171732231,-0.7608,0.1976,0.6166,0.999
1.173415538,-0.7785,0.2053,0.6349,1.025
1.181930692,-0.8072,0.2116,0.6520,1.059
1.183553538,-0.8195,0.2118,0.6628,1.075
1.191383923,-0.8307,0.2160,0.6608,1.083
1.193315538,-0.8532,0.2192,0.6547,1.098
1.201959308,-0.8730,0.2314,0.6433,1.109
1.203134,-0.8913,0.2381,0.6310,1.118
1.212290077,-0.8952,0.2432,0.6090,1.110
1.213534846,-0.8992,0.2404,0.6114,1.114
1.228572384,-0.8964,0.2383,0.6359,1.125
1.230049923,-0.9011,0.2323,0.6606,1.141
1.232498923,-0.9085,0.2329,0.6836,1.161
1.233740384,-0.9243,0.2270,0.6843,1.172
1.245930538,-0.9476,0.2267,0.6689,1.182
1.247831769,-0.9727,0.2241,0.6530,1.193
1.252837077,-0.9940,0.2273,0.6344,1.201
1.253850538,-1.0081,0.2170,0.6149,1.201
1.262976231,-1.0240,0.2118,0.6058,1.208
1.264769308,-1.0380,0.1997,0.6046,1.218
1.276364384,-1.0399,0.1904,0.6007,1.216
1.278343308,-1.0457,0.1838,0.5968,1.218
1.283674538,-1.0577,0.1820,0.6124,1.236
1.284896846,-1.0843,0.1887,0.6298,1.268
1.293845615,-1.1202,0.1938,0.6694,1.319
1.295153,-1.1540,0.1962,0.6980,1.363
1.304323154,-1.1916,0.1941,0.7241,1.408
1.305543384,-1.2234,0.1960,0.7444,1.445
1.314094308,-1.2521,0.1950,0.7578,1.477
1.316194461,-1.2928,0.2114,0.7683,1.519
1.330644692,-1.3389,0.2243,0.7730,1.562
1.332431615,-1.3844,0.2346,0.7759,1.604
1.334440384,-1.4170,0.2407,0.7658,1.629
1.335597154,-1.4379,0.2451,0.7586,1.644
1.344471154,-1.4530,0.2437,0.7421,1.650
1.346407692,-1.4393,0.2329,0.7150,1.624
1.358829384,-1.4247,0.2141,0.6762,1.591
1.360355077,-1.4012,0.2011,0.6274,1.548
1.365209692,-1.3702,0.1943,0.5790,1.500
1.366275538,-1.3350,0.1867,0.5501,1.456
1.375769538,-1.3079,0.1757,0.5311,1.422
1.377652154,-1.2854,0.1618,0.5159,1.395
1.385633077,-1.2630,0.1498,0.5054,1.369
1.386852077,-1.2326,0.1312,0.4971,1.336
1.396347615,-1.2118,0.1181,0.4695,1.305
1.397555308,-1.1869,0.1061,0.4397,1.270
1.411523615,-1.1654,0.0929,0.4194,1.242
1.413578231,-1.1442,0.0856,0.4038,1.216
1.416228231,-1.1161,0.0718,0.3911,1.185
1.417486769,-1.0802,0.0594,0.3887,1.150
1.427885308,-1.0384,0.0520,0.3754,1.105
1.429733,-1.0047,0.0476,0.3728,1.073
1.436990538,-0.9859,0.0457,0.3661,1.053
1.439241384,-0.9719,0.0467,0.3571,1.037
1.446623,-0.9563,0.0482,0.3512,1.020
1.448854461,-0.9387,0.0604,0.3461,1.002
1.458774461,-0.9185,0.0760,0.3488,0.985
1.460678846,-0.9040,0.0836,0.3571,0.976
1.466930231,-0.8943,0.0807,0.3640,0.969
1.467993692,-0.8876,0.0758,0.3610,0.961
1.477198154,-0.8684,0.0721,0.3566,0.942
1.479015308,-0.8579,0.0670,0.3449,0.927
1.487442154,-0.8473,0.0662,0.3422,0.916
1.488885769,-0.8383,0.0711,0.3395,0.907
1.497625154,-0.8312,0.0623,0.3258,0.895
1.498683077,-0.8237,0.0611,0.3214,0.886
1.511742538,-0.8072,0.0602,0.3156,0.869
1.513317308,-0.7953,0.0565,0.3056,0.854
1.518400615,-0.7757,0.0487,0.3060,0.835
1.519749308,-0.7580,0.0392,0.3060,0.818
1.532458846,-0.7467,0.0394,0.3081,0.809
1.534298077,-0.7345,0.0384,0.3139,0.800
1.542752461,-0.7374,0.0408,0.3246,0.807
1.544323,-0.7474,0.0326,0.3277,0.817
1.548765384,-0.7596,0.0348,0.3342,0.831
1.549943,-0.7769,0.0331,0.3368,0.847
1.558868846,-0.7860,0.0326,0.3417,0.858
1.560466923,-0.7936,0.0301,0.3419,0.865
1.569389384,-0.7990,0.0145,0.3388,0.868
1.570614077,-0.8163,0.0049,0.3498,0.888
1.579354231,-0.8368,0.0052,0.3608,0.911
1.581325769,-0.8449,0.0110,0.3652,0.921
1.591100308,-0.8454,0.0052,0.3666,0.921
1.593151692,-0.8370,0.0077,0.3666,0.914
1.599745154,-0.8322,0.0033,0.3645,0.909
1.601098384,-0.8295,0.0057,0.3682,0.908
1.610063923,-0.8219,0.0028,0.3698,0.901
1.611309,-0.8258,0.0024,0.3705,0.905
1.620522384,-0.8370,0.0017,0.3637,0.913
1.622465461,-0.8519,0.0157,0.3652,0.927
1.631170846,-0.8640,0.0345,0.3624,0.938
1.633239231,-0.8666,0.0450,0.3617,0.940
1.648688384,-0.8710,0.0541,0.3613,0.945
1.650293846,-0.8588,0.0533,0.3589,0.932
1.650978846,-0.8423,0.0541,0.3547,0.915
1.651453154,-0.8207,0.0467,0.3484,0.893
1.660869692,-0.7970,0.0455,0.3395,0.868
1.662688538,-0.7774,0.0382,0.3197,0.841
1.675170231,-0.7559,0.0404,0.3009,0.815
1.676977769,-0.7469,0.0545,0.2874,0.802
1.681090923,-0.7366,0.0616,0.2701,0.787
1.682561692,-0.7320,0.0641,0.2665,0.782
1.692761538,-0.7171,0.0678,0.2620,0.767
1.694722538,-0.7037,0.0590,0.2689,0.756
1.701832231,-0.6923,0.0565,0.2655,0.744
1.703188231,-0.6881,0.0560,0.2438,0.732
1.711716692,-0.6851,0.0687,0.2364,0.728
1.713188384,-0.6765,0.0653,0.2271,0.717
1.728227,-0.6446,0.0578,0.2137,0.682
1.729874923,-0.6189,0.0433,0.2042,0.653
1.732015769,-0.5964,0.0348,0.2168,0.636
1.733279615,-0.5773,0.0257,0.2201,0.618
1.746135308,-0.5561,0.0350,0.2210,0.599
1.748252154,-0.5468,0.0396,0.2168,0.590
1.752640769,-0.5442,0.0380,0.2135,0.586
1.754166692,-0.5549,0.0375,0.2120,0.595
1.762698231,-0.5761,0.0392,0.2191,0.618
1.764890461,-0.6087,0.0473,0.2371,0.655
1.774895308,-0.6321,0.0436,0.2638,0.686
1.777113077,-0.6619,0.0555,0.2848,0.723
1.783037538,-0.6842,0.0653,0.3039,0.751
1.784317461,-0.7030,0.0741,0.3193,0.776
1.793295846,-0.7084,0.0670,0.3277,0.783
1.794461231,-0.7147,0.0604,0.3375,0.793
1.803391846,-0.7271,0.0550,0.3456,0.807
1.804739384,-0.7450,0.0485,0.3468,0.823
1.813791308,-0.7491,0.0426,0.3535,0.829
1.815687231,-0.7567,0.0355,0.3608,0.839
1.828428384,-0.7689,0.0328,0.3782,0.857
1.829854461,-0.7814,0.0299,0.3896,0.874
1.834442769,-0.8051,0.0231,0.4029,0.901
1.835724923,-0.8175,0.0191,0.4118,0.916
1.844210692,-0.8368,0.0130,0.4270,0.940
1.845992,-0.8449,-0.0015,0.4468,0.956
1.859134692,-0.8496,-0.0099,0.4593,0.966
1.861087538,-0.8573,-0.0118,0.4702,0.978
1.864684231,-0.8691,-0.0160,0.4842,0.995
1.865774231,-0.8789,-0.0199,0.4930,1.008
1.875508231,-0.8884,-0.0223,0.4919,1.016
1.877463384,-0.8974,-0.0245,0.4810,1.019
1.885341154,-0.8962,-0.0257,0.4649,1.010
1.886596077,-0.8967,-0.0297,0.4521,1.005
1.895246,-0.9013,-0.0338,0.4534,1.009
1.896892077,-0.9157,-0.0350,0.4605,1.026
1.912789846,-0.9199,-0.0429,0.4766,1.037
1.914857,-0.9287,-0.0474,0.4956,1.054
1.915936615,-0.9460,-0.0441,0.5108,1.076
1.917189692,-0.9734,-0.0357,0.5294,1.109
1.930496,-1.0154,-0.0287,0.5597,1.160
1.932497615,-1.0648,-0.0301,0.5816,1.214
1.936314308,-1.1188,-0.0285,0.6012,1.270
1.938495308,-1.1703,-0.0264,0.6151,1.322
1.946260538,-1.2344,-0.0199,0.6202,1.382
1.948032308,-1.3096,-0.0043,0.6303,1.453
1.958418692,-1.3878,0.0084,0.6484,1.532
1.960340769,-1.4557,0.0218,0.6703,1.603
1.966580154,-1.5141,0.0340,0.6994,1.668
1.967668692,-1.5544,0.0489,0.7231,1.715
1.977142615,-1.5856,0.0709,0.7368,1.750
1.978948461,-1.5945,0.0848,0.7321,1.757
1.987382231,-1.5812,0.0937,0.7162,1.738
1.989120461,-1.5532,0.1034,0.6828,1.700
1.997587769,-1.5263,0.1024,0.6300,1.654
1.998742,-1.4931,0.0988,0.5848,1.607
2.011675154,-1.4423,0.0953,0.5475,1.546
2.013392769,-1.3870,0.0895,0.5138,1.482
2.017809384,-1.3387,0.0848,0.4940,1.429
2.018859615,-1.2886,0.0780,0.4823,1.378
2.02895,-1.2505,0.0650,0.4719,1.338
2.030229,-1.2234,0.0494,0.4595,1.308
2.041940615,-1.2075,0.0289,0.4456,1.287
2.043463538,-1.2187,0.0222,0.4421,1.297
2.048301769,-1.2432,0.0191,0.4283,1.315
2.049210923,-1.2959,0.0235,0.4192,1.362
2.059726923,-1.3760,0.0315,0.3950,1.432
2.061479692,-1.4645,0.0580,0.3864,1.516
