time,gFx,gFy,gFz,TgF
1.478832077,-0.0406,-0.0490,1.0153,1.017
1.481721769,-0.0418,-0.0509,1.0190,1.021
1.488421923,-0.0455,-0.0499,1.0192,1.021
1.489732462,-0.0455,-0.0446,1.0141,1.016
1.498926,-0.0469,-0.0438,1.0109,1.013
1.500711692,-0.0467,-0.0462,1.0151,1.017
1.516724308,-0.0433,-0.0470,1.0107,1.013
1.518648154,-0.0445,-0.0467,1.0143,1.016
1.520439846,-0.0408,-0.0480,1.0097,1.012
1.521448539,-0.0399,-0.0492,1.0078,1.010
1.529262846,-0.0375,-0.0473,0.9992,1.001
1.531009077,-0.0424,-0.0506,0.9992,1.001
1.538869923,-0.0404,-0.0504,0.9990,1.001
1.539878231,-0.0420,-0.0497,0.9943,0.996
1.549576769,-0.0418,-0.0492,0.9887,0.991
1.551320462,-0.0416,-0.0474,0.9899,0.992
1.561455539,-0.0443,-0.0458,0.9936,0.996
1.562892462,-0.0455,-0.0509,0.9936,0.996
1.570606615,-0.0392,-0.0539,0.9965,0.999
1.571766,-0.0438,-0.0516,0.9965,0.999
1.580268846,-0.0424,-0.0534,1.0004,1.003
1.581714846,-0.0436,-0.0541,1.0009,1.003
1.590765308,-0.0455,-0.0541,1.0016,1.004
1.591998923,-0.0431,-0.0543,1.0014,1.004
1.601478462,-0.0389,-0.0534,1.0014,1.004
1.603424231,-0.0396,-0.0534,0.9999,1.002
1.616599077,-0.0424,-0.0548,0.9994,1.002
1.618465385,-0.0420,-0.0541,1.0004,1.003
1.621138385,-0.0424,-0.0534,1.0011,1.003
1.622285,-0.0396,-0.0576,0.9969,0.999
1.631120846,-0.0416,-0.0546,0.9997,1.002
1.632809769,-0.0392,-0.0565,0.9975,1.000
1.642031692,-0.0367,-0.0572,0.9992,1.001
1.643476385,-0.0367,-0.0583,0.9992,1.002
1.651744077,-0.0315,-0.0560,0.9967,0.999
1.653500231,-0.0262,-0.0585,0.9997,1.002
1.661758154,-0.0289,-0.0534,1.0016,1.003
1.663295308,-0.0231,-0.0555,1.0004,1.002
1.671954231,-0.0243,-0.0558,0.9985,1.000
1.673235462,-0.0228,-0.0576,0.9999,1.002
1.682472385,-0.0233,-0.0543,1.0002,1.002
1.683699385,-0.0264,-0.0576,1.0009,1.003
1.699669308,-0.0257,-0.0602,1.0009,1.003
1.701252231,-0.0277,-0.0576,0.9982,1.000
1.702266615,-0.0294,-0.0599,0.9972,0.999
1.703015615,-0.0277,-0.0597,0.9948,0.997
1.716292385,-0.0287,-0.0588,0.9929,0.995
1.7183,-0.0274,-0.0583,0.9931,0.995
1.723340923,-0.0313,-0.0583,0.9934,0.996
1.724323846,-0.0323,-0.0607,0.9916,0.994
1.733340308,-0.0396,-0.0648,0.9872,0.990
1.735139539,-0.0369,-0.0644,0.9882,0.991
1.744483615,-0.0380,-0.0658,0.9880,0.991
1.746208923,-0.0392,-0.0629,0.9877,0.990
1.753870923,-0.0401,-0.0614,0.9860,0.989
1.754989846,-0.0411,-0.0599,0.9941,0.997
1.764038539,-0.0416,-0.0578,0.9965,0.999
1.766073308,-0.0455,-0.0602,0.9934,0.996
1.774479462,-0.0501,-0.0614,0.9943,0.997
1.775849615,-0.0462,-0.0668,0.9962,1.000
1.784588308,-0.0445,-0.0665,0.9980,1.001
1.786131539,-0.0416,-0.0644,0.9978,1.001
1.800152692,-0.0396,-0.0672,1.0038,1.007
1.802050308,-0.0420,-0.0663,1.0021,1.005
1.804407923,-0.0418,-0.0690,1.0031,1.006
1.805406923,-0.0401,-0.0672,1.0027,1.006
1.817518,-0.0420,-0.0702,1.0090,1.012
1.819421539,-0.0448,-0.0678,1.0055,1.009
1.825464385,-0.0426,-0.0648,1.0083,1.011
1.827348462,-0.0408,-0.0683,1.0073,1.010
1.835172615,-0.0450,-0.0626,1.0018,1.005
1.836896308,-0.0436,-0.0616,1.0009,1.004
1.845506615,-0.0382,-0.0592,1.0014,1.004
1.847261769,-0.0394,-0.0727,0.9969,1.000
1.855469846,-0.0392,-0.0660,0.9845,0.987
1.856550154,-0.0343,-0.0683,0.9767,0.980
1.865797923,-0.0320,-0.0641,0.9750,0.978
1.867630692,-0.0352,-0.0697,0.9780,0.981
1.878201308,-0.0352,-0.0744,0.9880,0.991
1.879862308,-0.0401,-0.0770,0.9931,0.997
1.886884077,-0.0411,-0.0856,0.9885,0.993
1.887973769,-0.0406,-0.0881,0.9934,0.998
1.896739923,-0.0377,-0.0870,0.9972,1.002
1.897987462,-0.0413,-0.0844,1.0021,1.007
1.906663769,-0.0372,-0.0817,1.0014,1.005
1.907885077,-0.0355,-0.0805,1.0018,1.006
1.917157077,-0.0364,-0.0721,1.0036,1.007
1.919108846,-0.0433,-0.0663,1.0055,1.009
1.933278462,-0.0355,-0.0555,1.0234,1.025
1.935103077,-0.0340,-0.0518,1.0178,1.020
1.937416,-0.0269,-0.0421,1.0087,1.010
1.938536615,-0.0429,-0.0534,0.9994,1.002
1.947691923,-0.0413,-0.0576,0.9953,0.998
1.949492231,-0.0372,-0.0644,0.9843,0.987
1.957930231,-0.0380,-0.0607,0.9757,0.978
