time,gFx,gFy,gFz,TgF
0.945897693,-0.9863,0.1549,0.1575,1.011
0.947493847,-0.9854,0.1471,0.1485,1.007
0.952427,-0.9830,0.1400,0.1467,1.004
0.953346847,-0.9779,0.1298,0.1470,0.997
0.962567847,-0.9744,0.1273,0.1443,0.993
0.964364616,-0.9653,0.1235,0.1434,0.984
0.974162462,-0.9585,0.1114,0.1492,0.976
0.975409462,-0.9541,0.0995,0.1534,0.971
0.983607539,-0.9441,0.0785,0.1595,0.961
0.985512385,-0.9246,0.0650,0.1693,0.942
0.993943154,-0.8943,0.0643,0.2012,0.919
0.995562077,-0.9126,0.0618,0.2301,0.943
1.003825077,-0.9231,0.0487,0.1954,0.945
1.004924308,-0.9167,0.0282,0.1788,0.934
1.014741923,-0.9033,0.0122,0.1758,0.920
1.016289539,-0.8971,0.0005,0.1883,0.917
1.0258,-0.9040,0.0110,0.1981,0.925
1.0273,-0.9241,0.0054,0.1856,0.943
1.035995923,-0.9419,-0.0026,0.1690,0.957
1.037269616,-0.9536,-0.0182,0.1800,0.971
1.044386385,-0.9609,-0.0424,0.1888,0.980
1.045804077,-0.9665,-0.0495,0.2147,0.991
1.054449385,-0.9739,-0.0460,0.2289,1.001
1.055476923,-0.9321,-0.0495,0.2079,0.956
1.067332154,-0.9238,-0.0321,0.2972,0.971
1.069130231,-0.9746,-0.0309,0.3234,1.027
1.083513077,-1.0145,-0.0350,0.3116,1.062
1.085327847,-1.0333,-0.0313,0.3072,1.078
1.086130077,-1.0338,-0.0294,0.3034,1.078
1.086715923,-1.0154,-0.0360,0.3014,1.060
1.095607231,-0.9984,-0.0392,0.3085,1.046
1.097527231,-0.9956,-0.0450,0.3219,1.047
1.105854462,-1.0113,-0.0424,0.3249,1.063
1.106669077,-1.0238,-0.0438,0.3342,1.078
1.115646077,-1.0438,-0.0485,0.3305,1.096
1.117248847,-1.0506,-0.0583,0.3430,1.107
1.12754077,-1.0340,-0.0724,0.3466,1.093
1.129355462,-1.0215,-0.0807,0.3488,1.082
1.136440231,-1.0328,-0.0788,0.3637,1.098
